TYPE;Model;Voltage_V;Capacity_mAh;Discharge_Rate_C;Max_Burst_Discharge_Rate_C;Max_burst_current_A;Energy_density_Wh_kg;Imax_A;Pmax_W_kg;Pvol_Wh_m3;Weight_kg;Volume_cm3;Energy_kJ;Capacity_As;n_series;n_parallel
ProLiteX;TP2200-3SPX25;11.1;19800;25;50;110.0;161.7218543;990.0;8086.092715;325730.2921;1.359;674.73;791.2080000000001;71280.0;1;9
ProLiteX;TP2200-4SPX25;14.8;19800;25;50;110.0;165.2791878;990.0;8263.959391;337794.377;1.7730000000000001;867.51;1054.944;71280.0;1;9
ProLiteX;TP2800-2SPX25;7.4;25200;25;50;140.0;168.4552846;1260.0;8422.764228;351448.5379;1.107;530.604;671.328;90720.0;1;9
ProLiteX;TP2800-3SPX25;11.1;25200;25;50;140.0;171.7127072;1260.0;8585.635359;373414.0715;1.629;749.088;1006.9920000000001;90720.0;1;9
ProLiteX;TP2800-3SPX25EJ;11.1;25200;25;50;140.0;171.7127072;1260.0;8585.635359;373414.0715;1.629;749.088;1006.9920000000001;90720.0;1;9
ProLiteX;TP2800-3SPX25XJ;11.1;25200;25;50;140.0;171.7127072;1260.0;8585.635359;373414.0715;1.629;749.088;1006.9920000000001;90720.0;1;9
ProLiteX;TP2800-4SPX25;14.8;25200;25;50;140.0;177.0940171;1260.0;8854.700855;373414.0715;2.1060000000000003;998.784;1342.656;90720.0;1;9
ProLiteX;TP2800-5SPX25;18.5;25200;25;50;140.0;178.6206897;1260.0;8931.034483;373414.0715;2.61;1248.48;1678.32;90720.0;1;9
ProLiteX;TP2800-6SPX25;22.2;25200;25;50;140.0;177.0940171;1260.0;8854.700855;373414.0715;3.159;1498.176;2013.9840000000002;90720.0;1;9
ProLiteX;TP3400-2SPX25;7.4;30600;25;50;170.0;151.5662651;1530.0;7578.313253;333399.5892;1.494;679.1850000000001;815.184;110160.0;1;9
ProLiteX;TP3400-3SPX25;11.1;30600;25;50;170.0;149.7619048;1530.0;7488.095238;342173.2626;2.268;992.655;1222.776;110160.0;1;9
ProLiteX;TP3400-4SPX25;14.8;30600;25;50;170.0;154.3558282;1530.0;7717.791411;333399.5892;2.934;1358.3700000000001;1630.368;110160.0;1;9
ProLiteX;TP3400-5SPX25;18.5;30600;25;50;170.0;154.5454545;1530.0;7727.272727;338608.9578;3.663;1671.84;2037.96;110160.0;1;9
ProLiteX;TP3400-6SPX25;22.2;30600;25;50;170.0;157.9079498;1530.0;7895.39749;342173.2626;4.302;1985.31;2445.552;110160.0;1;9
ProLiteX;TP3400-6SPX25L;22.2;30600;25;50;170.0;154.6721311;1530.0;7733.606557;340910.6306;4.3919999999999995;1992.663;2445.552;110160.0;1;9
ProLiteX;TP3400-7SPX25;25.9;30600;25;50;170.0;161.2820513;1530.0;8064.102564;344765.4843;4.914000000000001;2298.7799999999997;2853.1440000000002;110160.0;1;9
ProLiteX;TP3400-8SPX25;29.6;30600;25;50;170.0;164.7135843;1530.0;8235.679214;346735.5728;5.499;2612.25;3260.736;110160.0;1;9
ProLiteX;TP3400-8SPX25L;29.6;30600;25;50;170.0;162.0611916;1530.0;8103.059581;332169.3324;5.589;2726.802;3260.736;110160.0;1;9
ProLiteX;TP4000-2SPX25;7.4;36000;25;50;200.0;189.7435897;1800.0;9487.179487;372046.2544;1.404;716.04;959.04;129600.0;1;9
ProLiteX;TP4000-3SPX25;11.1;36000;25;50;200.0;165.0557621;1800.0;8252.788104;398620.9869;2.4210000000000003;1002.456;1438.56;129600.0;1;9
ProLiteX;TP4000-4SPX25;14.8;36000;25;50;200.0;166.2921348;1800.0;8314.606742;398620.9869;3.2039999999999997;1336.608;1918.08;129600.0;1;9
ProLiteX;TP4000-5SPX25;18.5;36000;25;50;200.0;170.1149425;1800.0;8505.747126;398620.9869;3.915;1670.7599999999998;2397.6;129600.0;1;9
ProLiteX;TP4000-6SPX25L;22.2;36000;25;50;200.0;165.6716418;1800.0;8283.58209;398620.9869;4.824;2004.912;2877.12;129600.0;1;9
ProLiteX;TP4000-7SPX25;25.9;36000;25;50;200.0;168.7296417;1800.0;8436.482085;398620.9869;5.526;2339.0640000000003;3356.64;129600.0;1;9
ProLiteX;TP4000-8SPX25;29.6;36000;25;50;200.0;168.6609687;1800.0;8433.048433;398620.9869;6.318;2673.216;3836.16;129600.0;1;9
ProLiteX;TP4000-8SPX25L;29.6;36000;25;50;200.0;166.2921348;1800.0;8314.606742;398620.9869;6.4079999999999995;2673.216;3836.16;129600.0;1;9
ProLiteX;TP4000-9SPX25;33.3;36000;25;50;200.0;168.6075949;1800.0;8430.379747;405050.3576;7.11;2959.632;4315.68;129600.0;1;9
ProLiteX;TP4000-10SPX25;37.0;36000;25;50;200.0;168.7571266;1800.0;8437.856328;398620.9869;7.893;3341.5199999999995;4795.2;129600.0;1;9
ProLiteX;TP4000-10SPX25L;37.0;36000;25;50;200.0;166.854566;1800.0;8342.728298;398620.9869;7.9830000000000005;3341.5199999999995;4795.2;129600.0;1;9
ProLiteX;TP4000-6SPX25;22.2;36000;25;50;200.0;165.6716418;1800.0;8283.58209;398620.9869;4.824;2004.912;2877.12;129600.0;1;9
ProLiteX;TP4400-2SPX25;7.4;39600;25;50;220.0;158.8292683;1980.0;7941.463415;347982.2161;1.845;842.112;1054.944;142560.0;1;9
ProLiteX;TP4400-3SPX25;11.1;39600;25;50;220.0;159.6078431;1980.0;7980.392157;347982.2161;2.754;1263.1680000000001;1582.4160000000002;142560.0;1;9
ProLiteX;TP4400-4SPX25;14.8;39600;25;50;220.0;160.3940887;1980.0;8019.704433;347982.2161;3.6540000000000004;1684.224;2109.888;142560.0;1;9
ProLiteX;TP4400-5SPX25;18.5;39600;25;50;220.0;161.1881188;1980.0;8059.405941;347982.2161;4.545;2105.2799999999997;2637.36;142560.0;1;9
ProLiteX;TP4400-6SPX25;22.2;39600;25;50;220.0;162.5291181;1980.0;8126.455907;347982.2161;5.409;2526.3360000000002;3164.8320000000003;142560.0;1;9
ProLiteX;TP4400-7SPX25;25.9;39600;25;50;220.0;162.5677603;1980.0;8128.388017;354309.1655;6.308999999999999;2894.7599999999998;3692.3039999999996;142560.0;1;9
ProLiteX;TP4400-8SPX25;29.6;39600;25;50;220.0;162.5967541;1980.0;8129.837703;353505.7434;7.2090000000000005;3315.816;4219.776;142560.0;1;9
ProLiteX;TP4400-8SPX25L;29.6;39600;25;50;220.0;160.5918619;1980.0;8029.593095;347982.2161;7.299;3368.448;4219.776;142560.0;1;9
ProLiteX;TP4400-9SPX25;33.3;39600;25;50;220.0;162.4390244;1980.0;8121.95122;352883.3741;8.118;3736.8720000000003;4747.248;142560.0;1;9
ProLiteX;TP4400-10SPX25;37.0;39600;25;50;220.0;163.7826962;1980.0;8189.134809;356904.8371;8.946;4105.296;5274.72;142560.0;1;9
ProLiteX;TP5000-2SPX25;7.4;45000;25;50;250.0;156.1181435;2250.0;7805.907173;332997.336;2.133;1000.0079999999999;1198.8;162000.0;1;9
ProLiteX;TP5000-3SPX25;11.1;45000;25;50;250.0;159.025788;2250.0;7951.289398;338943.717;3.141;1473.696;1798.2;162000.0;1;9
ProLiteX;TP5000-4SPX25;14.8;45000;25;50;250.0;159.1397849;2250.0;7956.989247;341997.264;4.1850000000000005;1947.384;2397.6;162000.0;1;9
ProLiteX;TP5000-5SPX25;18.5;45000;25;50;250.0;161.1498258;2250.0;8057.491289;343855.9448;5.1659999999999995;2421.0719999999997;2997.0;162000.0;1;9
ProLiteX;TP5000-6SPX25L;22.2;45000;25;50;250.0;157.4468085;2250.0;7872.340426;338943.717;6.345;2947.392;3596.4;162000.0;1;9
ProLiteX;TP5000-7SPX25;25.9;45000;25;50;250.0;159.2865929;2250.0;7964.329643;346005.0445;7.316999999999999;3368.448;4195.8;162000.0;1;9
ProLiteX;TP5000-8SPX25;29.6;45000;25;50;250.0;159.1397849;2250.0;7956.989247;341997.264;8.370000000000001;3894.768;4795.2;162000.0;1;9
ProLiteX;TP5000-8SPX25L;29.6;45000;25;50;250.0;157.4468085;2250.0;7872.340426;341997.264;8.459999999999999;3894.768;4795.2;162000.0;1;9
ProLiteX;TP5000-9SPX25;33.3;45000;25;50;250.0;159.1778203;2250.0;7958.891013;347210.6369;9.414;4315.824;5394.599999999999;162000.0;1;9
ProLiteX;TP5000-10SPX25;37.0;45000;25;50;250.0;159.2082616;2250.0;7960.413081;343855.9448;10.457999999999998;4842.143999999999;5994.0;162000.0;1;9
ProLiteX;TP5000-10SPX25L;37.0;45000;25;50;250.0;157.8498294;2250.0;7892.491468;343855.9448;10.548;4842.143999999999;5994.0;162000.0;1;9
ProLiteX;TP6000-2SPX25;7.4;54000;25;50;300.0;173.4375;2700.0;8671.875;376475.3765;2.3040000000000003;1061.424;1438.56;194400.0;1;9
ProLiteX;TP6000-3SPX25;11.1;54000;25;50;300.0;179.0322581;2700.0;8951.612903;376475.3765;3.348;1592.136;2157.84;194400.0;1;9
ProLiteX;TP6000-4SPX25;14.8;54000;25;50;300.0;181.2244898;2700.0;9061.22449;387231.8158;4.41;2063.88;2877.12;194400.0;1;9
ProLiteX;TP6000-5SPX25;18.5;54000;25;50;300.0;173.9811912;2700.0;8699.059561;393985.8591;5.742;2535.624;3596.4;194400.0;1;9
ProLiteX;TP6000-6SPX25;22.2;54000;25;50;300.0;179.2732167;2700.0;8963.660834;390955.1986;6.687;3066.3360000000002;4315.68;194400.0;1;9
ProLiteX;TP6800-2SPX25;7.4;61200;25;50;340.0;154.3558282;3060.0;7717.791411;339197.8429;2.934;1335.1499999999999;1630.368;220320.0;1;9
ProLiteX;TP6800-3SPX25;11.1;61200;25;50;340.0;155.9504132;3060.0;7797.520661;334734.7134;4.356;2029.4279999999999;2445.552;220320.0;1;9
ProLiteX;TP6800-4SPX25;14.8;61200;25;50;340.0;162.5848142;3060.0;8129.240711;339197.8429;5.571;2670.2999999999997;3260.736;220320.0;1;9
ProLiteX;TP6800-5SPX25;18.5;61200;25;50;340.0;163.1647211;3060.0;8158.236057;341933.3094;6.939;3311.172;4075.92;220320.0;1;9
ProLiteX;TP6800-6SPX25;22.2;61200;25;50;340.0;166.4388093;3060.0;8321.940463;339197.8429;8.163;4005.4500000000003;4891.104;220320.0;1;9
ProLiteX;TP8000-2SPX25;7.4;72000;25;50;400.0;169.1428571;3600.0;8457.142857;353736.944;3.15;1506.204;1918.08;259200.0;1;9
ProLiteX;TP8000-3SPX25;11.1;72000;25;50;400.0;168.8212928;3600.0;8441.064639;353736.944;4.734;2259.306;2877.12;259200.0;1;9
ProLiteX;TP8000-4SPX25;14.8;72000;25;50;400.0;168.9015692;3600.0;8445.078459;353736.944;6.308999999999999;3012.408;3836.16;259200.0;1;9
ProLiteX;TP8000-5SPX25;18.5;72000;25;50;400.0;172.2933644;3600.0;8614.668219;353736.944;7.731;3765.5099999999998;4795.2;259200.0;1;9
RAMPAGE;TP325-1SR70J;3.7;2925;70;140;45.5;100.2083333;409.5;14029.16667;213777.7778;0.108;50.625;38.961;10530.0;1;9
RAMPAGE;TP325-2SR70B;7.4;2925;70;140;45.5;104.5652174;409.5;14639.13043;194343.4343;0.207;111.375;77.922;10530.0;1;9
RAMPAGE;TP450-3SR70J;11.1;4050;70;140;63.0;113.5227273;567.0;15893.18182;241654.5718;0.39599999999999996;186.03000000000003;161.838;14580.0;1;9
RAMPAGE;TP870-2SR70J;7.4;7830;70;140;121.8;128.76;1096.2;18026.4;266253.1017;0.45;217.62;208.59120000000001;28188.0;1;9
RAMPAGE;TP870-3SR70J;11.1;7830;70;140;121.8;130.5;1096.2;18270.0;259596.7742;0.6659999999999999;334.8;312.8868;28188.0;1;9
RAMPAGE;TP870-4SR70;14.8;7830;70;140;121.8;127.4851485;1096.2;17847.92079;256391.8757;0.909;451.98;417.18240000000003;28188.0;1;9
RAMPAGE;TP1300-2SR70;7.4;11700;70;140;182.0;130.0;1638.0;18200.0;267222.2222;0.6659999999999999;324.0;311.688;42120.0;1;9
RAMPAGE;TP1300-3SR70;11.1;11700;70;140;182.0;132.3853211;1638.0;18533.94495;282941.1765;0.981;459.0;467.532;42120.0;1;9
RAMPAGE;TP1800-3SR70;11.1;16200;70;140;252.0;133.2;2268.0;18648.0;280303.0303;1.3499999999999999;641.52;647.352;58320.0;1;9
RAMPAGE;TP1800-4SR70;14.8;16200;70;140;252.0;135.9183673;2268.0;19028.57143;289345.0635;1.764;828.6299999999999;863.136;58320.0;1;9
RAMPAGE;TP1800-5SR70;18.5;16200;70;140;252.0;136.4754098;2268.0;19106.55738;295055.8214;2.1959999999999997;1015.74;1078.92;58320.0;1;9
RAMPAGE;TP1800-6SR70;22.2;16200;70;140;252.0;137.3195876;2268.0;19224.74227;292490.1186;2.6189999999999998;1229.58;1294.704;58320.0;1;9
RAMPAGE;TP2250-2SR70;7.4;20250;70;140;315.0;139.9159664;2835.0;19588.23529;266724.3368;1.071;561.816;539.46;72900.0;1;9
RAMPAGE;TP2250-4SR70;14.8;20250;70;140;315.0;141.1016949;2835.0;19754.23729;274345.0321;2.1239999999999997;1092.42;1078.92;72900.0;1;9
RAMPAGE;TP2700-3SR70;11.1;24300;70;140;378.0;138.75;3402.0;19425.0;297853.3095;1.944;905.58;971.028;87480.0;1;9
RAMPAGE;TP3300-6SR70;22.2;29700;70;140;462.0;142.2524272;4158.0;19915.33981;302078.1791;4.635;2182.6800000000003;2373.624;106920.0;1;9
RAMPAGE;TP3300-3SR70;11.1;29700;70;140;462.0;137.7067669;4158.0;19278.94737;302078.1791;2.394;1091.3400000000001;1186.812;106920.0;1;9
RAMPAGE;TP3300-10SR70;37.0;29700;70;140;462.0;142.1420256;4158.0;19899.88359;305129.4739;7.731;3601.422;3956.04;106920.0;1;9
RAMPAGE;TP3850-3SR70;11.1;31500;70;140;539.0;125.3225806;4410.0;17545.16129;266592.556;2.79;1311.5520000000001;1258.7400000000002;113400.0;1;9
RAMPAGE;TP3850-7SR70;25.9;34650;70;140;539.0;142.45;4851.0;19943.0;304112.9898;6.3;2950.9919999999997;3230.766;124740.0;1;9
RAMPAGE;TP4400-2SR70;7.4;39600;70;140;616.0;139.7424893;5544.0;19563.9485;291756.2724;2.097;1004.4;1054.944;142560.0;1;9
RAMPAGE;TP5000-4SR70;14.8;45000;70;140;700.0;143.6893204;6300.0;20116.50485;312489.4429;4.635;2131.272;2397.6;162000.0;1;9
RAMPAGE;TP5000-5SR70;18.5;45000;70;140;700.0;142.3076923;6300.0;19923.07692;314394.8664;5.8500000000000005;2647.944;2997.0;162000.0;1;9
RAMPAGE;TP6600-3SR70;11.1;59400;70;140;924.0;139.0132827;8316.0;19461.85958;310897.98;4.743;2120.7599999999998;2373.624;213840.0;1;9
TATTU;TATTU;11.1;13000;45;90;58.5;121.2605042;1170.0;10913.44538;242049.1143;1.19;596.16;519.48;46800.0;1;10
TATTU;TATTU;11.1;15500;45;90;69.75;134.4140625;1395.0;12097.26563;270314.8567;1.28;636.48;619.38;55800.0;1;10
TATTU;TATTU;11.1;18000;45;90;81.0;128.0769231;1620.0;11526.92308;312031.4843;1.56;640.3199999999999;719.28;64800.0;1;10
TATTU;TATTU;11.1;23000;45;90;103.5;142.6256983;2070.0;12836.31285;334907.5167;1.79;762.3000000000001;919.08;82800.0;1;10
TATTU;TATTU;11.1;10500;45;90;47.25;137.1176471;945.0;12340.58824;260878.3239;0.8500000000000001;446.76;419.58;37800.0;1;10
TATTU;TATTU;14.8;10500;45;90;47.25;129.5;945.0;11655.0;253424.6575;1.2;613.2;559.44;37800.0;1;10
TATTU;TATTU;14.8;15000;45;90;67.5;124.7191011;1350.0;11224.7191;263070.5788;1.7799999999999998;843.8800000000001;799.2;54000.0;1;10
TATTU;TATTU;14.8;18000;45;90;81.0;131.8811881;1620.0;11869.30693;308676.307;2.02;863.04;959.04;64800.0;1;10
TATTU;TATTU;14.8;23000;45;90;103.5;151.9642857;2070.0;13676.78571;338239.0076;2.24;1006.388951;1225.44;82800.0;1;10
TATTU;TATTU;14.8;37000;45;90;166.5;228.1666667;3330.0;20535.0;363728.1471;2.4;1505.52;1971.36;133200.0;1;10
TATTU;TATTU;14.8;13000;45;90;58.5;124.9350649;1170.0;11244.15584;294153.6204;1.54;654.08;692.64;46800.0;1;10
GENS ACE;GENS ACE;22.2;33000;60;120;198.0;144.7826087;3960.0;17373.91304;289363.9208;5.0600000000000005;2531.7599999999998;2637.3599999999997;118800.0;1;10
GENS ACE;GENS ACE;22.2;40000;60;120;240.0;139.6226415;4800.0;16754.71698;297525.3666;6.36;2984.619463;3196.8;144000.0;1;10
GENS ACE;GENS ACE;22.2;50000;60;120;300.0;147.0198675;6000.0;17642.38411;310716.2791;7.55;3572.390874;3996.0;180000.0;1;10
GENS ACE;GENS ACE;22.2;55000;60;120;330.0;147.4637681;6600.0;17695.65217;384186.9773;8.28;3178.1400000000003;4395.6;198000.0;1;10
GENS ACE;GENS ACE;22.2;62000;60;120;372.0;157.1232877;7440.0;18854.79452;341178.6577;8.76;4034.25;4955.04;223200.0;1;10
KOKAM;KOKAM SLPB526495;3.7;33000;2;3;;182.238806;99.0;546.7164179;367078.3897;0.67;332.6265;439.56000000000006;118800.0;1;10
KOKAM;KOKAM SLPB050106100;3.7;50000;2;5;;154.1666667;250.0;770.8333333;287300.0935;1.2;643.926;666.0;180000.0;1;10
KOKAM;KOKAM SLPB776495;3.7;53000;2;3;;192.254902;159.0;576.7647059;408150.0977;1.02;480.4605;705.96;190800.0;1;10
KOKAM;KOKAM SLPB68106100;3.7;80000;2;3;;185.0;240.0;555.0;374084.5355;1.6;791.2649999999999;1065.6;288000.0;1;10
KOKAM;KOKAM SLPB7570180;3.7;96000;2;3;;165.2093023;288.0;495.627907;311454.3656;2.15;1140.4560000000001;1278.72;345600.0;1;10
KOKAM;KOKAM SLPB98106100;3.7;100000;2;3;;176.1904762;300.0;528.5714286;339014.1103;2.1;1091.4;1332.0;360000.0;1;10
ProLiteX;TP500-2SPX25J;7.4;5000;25;50;25.0;123.3333333;250.0;6166.666667;258560.4472;0.3;143.1;133.2;18000.0;1;10
ProLiteX;TP500-3SPX25J;11.1;5000;25;50;25.0;126.1363636;250.0;6306.818182;268505.0798;0.43999999999999995;206.70000000000002;199.8;18000.0;1;10
ProLiteX;TP750-2SPX25J;7.4;7500;25;50;37.5;142.3076923;375.0;7115.384615;271260.9971;0.39;204.60000000000002;199.8;27000.0;1;10
ProLiteX;TP750-3SPX25J;11.1;7500;25;50;37.5;146.0526316;375.0;7302.631579;271260.9971;0.5700000000000001;306.90000000000003;299.7;27000.0;1;10
ProLiteX;TP910-2SPX25J;7.4;9100;25;50;22.7;143.2765957;455.0;7163.829787;291830.9859;0.47;230.75;242.424;32760.0;1;10
ProLiteX;TP910-3SPX25J;11.1;9100;25;50;45.5;146.3913043;455.0;7319.565217;299510.7487;0.6900000000000001;337.25;363.63599999999997;32760.0;1;10
ProLiteX;TP1350-2SPX25J;7.4;13500;25;50;67.5;163.7704918;675.0;8188.52459;332379.5582;0.61;300.56;359.64;48600.0;1;10
ProLiteX;TP1350-3SPX25J;11.1;13500;25;50;67.5;159.4148936;675.0;7970.744681;324070.0692;0.94;462.40000000000003;539.46;48600.0;1;10
ProLiteX;TP1350-2SPX25;7.4;13500;25;50;67.5;156.09375;675.0;7804.6875;332379.5582;0.64;300.56;359.64;48600.0;1;10
ProLiteX;TP1350-3SPX25;11.1;13500;25;50;67.5;157.7368421;675.0;7886.842105;324070.0692;0.95;462.40000000000003;539.46;48600.0;1;10
ProLiteX;TP1350-4SPX25;14.8;13500;25;50;67.5;158.5714286;675.0;7928.571429;332379.5582;1.26;601.12;719.28;48600.0;1;10
ProLiteX;TP1350-5SPX25;18.5;13500;25;50;67.5;159.0764331;675.0;7953.821656;337572.9888;1.57;739.8399999999999;899.0999999999999;48600.0;1;10
ProLiteX;TP2200-2SPX25;7.4;22000;25;50;110.0;152.1495327;1100.0;7607.476636;325730.2921;1.07;499.79999999999995;586.0799999999999;79200.0;1;10
ProLiteX;TP2200-3SPX25;11.1;22000;25;50;110.0;161.7218543;1100.0;8086.092715;325730.2921;1.51;749.7;879.1200000000001;79200.0;1;10
ProLiteX;TP2200-4SPX25;14.8;22000;25;50;110.0;165.2791878;1100.0;8263.959391;337794.377;1.9700000000000002;963.9;1172.1599999999999;79200.0;1;10
ProLiteX;TP2800-2SPX25;7.4;28000;25;50;140.0;168.4552846;1400.0;8422.764228;351448.5379;1.23;589.5600000000001;745.92;100800.0;1;10
ProLiteX;TP2800-3SPX25;11.1;28000;25;50;140.0;171.7127072;1400.0;8585.635359;373414.0715;1.81;832.3199999999999;1118.88;100800.0;1;10
ProLiteX;TP2800-3SPX25EJ;11.1;28000;25;50;140.0;171.7127072;1400.0;8585.635359;373414.0715;1.81;832.3199999999999;1118.88;100800.0;1;10
ProLiteX;TP2800-3SPX25XJ;11.1;28000;25;50;140.0;171.7127072;1400.0;8585.635359;373414.0715;1.81;832.3199999999999;1118.88;100800.0;1;10
ProLiteX;TP2800-4SPX25;14.8;28000;25;50;140.0;177.0940171;1400.0;8854.700855;373414.0715;2.3400000000000003;1109.76;1491.84;100800.0;1;10
ProLiteX;TP2800-5SPX25;18.5;28000;25;50;140.0;178.6206897;1400.0;8931.034483;373414.0715;2.9;1387.2;1864.8;100800.0;1;10
ProLiteX;TP2800-6SPX25;22.2;28000;25;50;140.0;177.0940171;1400.0;8854.700855;373414.0715;3.51;1664.6399999999999;2237.76;100800.0;1;10
ProLiteX;TP3400-2SPX25;7.4;34000;25;50;170.0;151.5662651;1700.0;7578.313253;333399.5892;1.6600000000000001;754.6500000000001;905.76;122400.0;1;10
ProLiteX;TP3400-3SPX25;11.1;34000;25;50;170.0;149.7619048;1700.0;7488.095238;342173.2626;2.52;1102.95;1358.64;122400.0;1;10
ProLiteX;TP3400-4SPX25;14.8;34000;25;50;170.0;154.3558282;1700.0;7717.791411;333399.5892;3.2600000000000002;1509.3000000000002;1811.52;122400.0;1;10
ProLiteX;TP3400-5SPX25;18.5;34000;25;50;170.0;154.5454545;1700.0;7727.272727;338608.9578;4.069999999999999;1857.6;2264.4;122400.0;1;10
ProLiteX;TP3400-6SPX25;22.2;34000;25;50;170.0;157.9079498;1700.0;7895.39749;342173.2626;4.779999999999999;2205.9;2717.28;122400.0;1;10
ProLiteX;TP3400-6SPX25L;22.2;34000;25;50;170.0;154.6721311;1700.0;7733.606557;340910.6306;4.88;2214.07;2717.28;122400.0;1;10
ProLiteX;TP3400-7SPX25;25.9;34000;25;50;170.0;161.2820513;1700.0;8064.102564;344765.4843;5.460000000000001;2554.2;3170.1600000000003;122400.0;1;10
ProLiteX;TP3400-8SPX25;29.6;34000;25;50;170.0;164.7135843;1700.0;8235.679214;346735.5728;6.109999999999999;2902.5;3623.04;122400.0;1;10
ProLiteX;TP3400-8SPX25L;29.6;34000;25;50;170.0;162.0611916;1700.0;8103.059581;332169.3324;6.21;3029.78;3623.04;122400.0;1;10
ProLiteX;TP4000-2SPX25;7.4;40000;25;50;200.0;189.7435897;2000.0;9487.179487;372046.2544;1.56;795.6;1065.6;144000.0;1;10
ProLiteX;TP4000-3SPX25;11.1;40000;25;50;200.0;165.0557621;2000.0;8252.788104;398620.9869;2.6900000000000004;1113.84;1598.4;144000.0;1;10
ProLiteX;TP4000-4SPX25;14.8;40000;25;50;200.0;166.2921348;2000.0;8314.606742;398620.9869;3.5599999999999996;1485.12;2131.2;144000.0;1;10
ProLiteX;TP4000-5SPX25;18.5;40000;25;50;200.0;170.1149425;2000.0;8505.747126;398620.9869;4.35;1856.3999999999999;2664.0;144000.0;1;10
ProLiteX;TP4000-6SPX25L;22.2;40000;25;50;200.0;165.6716418;2000.0;8283.58209;398620.9869;5.36;2227.68;3196.8;144000.0;1;10
ProLiteX;TP4000-7SPX25;25.9;40000;25;50;200.0;168.7296417;2000.0;8436.482085;398620.9869;6.14;2598.96;3729.6;144000.0;1;10
ProLiteX;TP4000-8SPX25;29.6;40000;25;50;200.0;168.6609687;2000.0;8433.048433;398620.9869;7.02;2970.24;4262.4;144000.0;1;10
ProLiteX;TP4000-8SPX25L;29.6;40000;25;50;200.0;166.2921348;2000.0;8314.606742;398620.9869;7.119999999999999;2970.24;4262.4;144000.0;1;10
ProLiteX;TP4000-9SPX25;33.3;40000;25;50;200.0;168.6075949;2000.0;8430.379747;405050.3576;7.9;3288.48;4795.2;144000.0;1;10
ProLiteX;TP4000-10SPX25;37.0;40000;25;50;200.0;168.7571266;2000.0;8437.856328;398620.9869;8.77;3712.7999999999997;5328.0;144000.0;1;10
ProLiteX;TP4000-10SPX25L;37.0;40000;25;50;200.0;166.854566;2000.0;8342.728298;398620.9869;8.870000000000001;3712.7999999999997;5328.0;144000.0;1;10
ProLiteX;TP4000-6SPX25;22.2;40000;25;50;200.0;165.6716418;2000.0;8283.58209;398620.9869;5.36;2227.68;3196.8;144000.0;1;10
ProLiteX;TP4400-2SPX25;7.4;44000;25;50;220.0;158.8292683;2200.0;7941.463415;347982.2161;2.05;935.68;1172.1599999999999;158400.0;1;10
ProLiteX;TP4400-3SPX25;11.1;44000;25;50;220.0;159.6078431;2200.0;7980.392157;347982.2161;3.06;1403.52;1758.2400000000002;158400.0;1;10
ProLiteX;TP4400-4SPX25;14.8;44000;25;50;220.0;160.3940887;2200.0;8019.704433;347982.2161;4.0600000000000005;1871.36;2344.3199999999997;158400.0;1;10
ProLiteX;TP4400-5SPX25;18.5;44000;25;50;220.0;161.1881188;2200.0;8059.405941;347982.2161;5.05;2339.2;2930.4;158400.0;1;10
ProLiteX;TP4400-6SPX25;22.2;44000;25;50;220.0;162.5291181;2200.0;8126.455907;347982.2161;6.01;2807.04;3516.4800000000005;158400.0;1;10
ProLiteX;TP4400-7SPX25;25.9;44000;25;50;220.0;162.5677603;2200.0;8128.388017;354309.1655;7.01;3216.3999999999996;4102.5599999999995;158400.0;1;10
ProLiteX;TP4400-8SPX25;29.6;44000;25;50;220.0;162.5967541;2200.0;8129.837703;353505.7434;8.01;3684.24;4688.639999999999;158400.0;1;10
ProLiteX;TP4400-8SPX25L;29.6;44000;25;50;220.0;160.5918619;2200.0;8029.593095;347982.2161;8.110000000000001;3742.72;4688.639999999999;158400.0;1;10
ProLiteX;TP4400-9SPX25;33.3;44000;25;50;220.0;162.4390244;2200.0;8121.95122;352883.3741;9.02;4152.08;5274.719999999999;158400.0;1;10
ProLiteX;TP4400-10SPX25;37.0;44000;25;50;220.0;163.7826962;2200.0;8189.134809;356904.8371;9.94;4561.4400000000005;5860.8;158400.0;1;10
ProLiteX;TP5000-2SPX25;7.4;50000;25;50;250.0;156.1181435;2500.0;7805.907173;332997.336;2.37;1111.12;1332.0;180000.0;1;10
ProLiteX;TP5000-3SPX25;11.1;50000;25;50;250.0;159.025788;2500.0;7951.289398;338943.717;3.4899999999999998;1637.44;1998.0;180000.0;1;10
ProLiteX;TP5000-4SPX25;14.8;50000;25;50;250.0;159.1397849;2500.0;7956.989247;341997.264;4.65;2163.76;2664.0;180000.0;1;10
ProLiteX;TP5000-5SPX25;18.5;50000;25;50;250.0;161.1498258;2500.0;8057.491289;343855.9448;5.739999999999999;2690.08;3330.0;180000.0;1;10
ProLiteX;TP5000-6SPX25L;22.2;50000;25;50;250.0;157.4468085;2500.0;7872.340426;338943.717;7.05;3274.88;3996.0;180000.0;1;10
ProLiteX;TP5000-7SPX25;25.9;50000;25;50;250.0;159.2865929;2500.0;7964.329643;346005.0445;8.129999999999999;3742.72;4662.0;180000.0;1;10
ProLiteX;TP5000-8SPX25;29.6;50000;25;50;250.0;159.1397849;2500.0;7956.989247;341997.264;9.3;4327.52;5328.0;180000.0;1;10
